gsis_id,pff_id
00-0035119,26892
00-0034384,26940
00-0034708,26957
00-0036110,27003
00-0034519,27010
00-0035554,27015
00-0034198,27036
00-0036396,27064
00-0036222,27069
00-0035261,27126
00-0036151,27128
00-0034391,27130
00-0034947,27225
00-0035604,27260
00-0035647,27271
00-0036007,27300
00-0036857,27303
00-0036132,27305
00-0035483,27308
00-0036198,27357
00-0034209,27368
00-0035885,27374
00-0035525,27375
00-0036507,27376
00-0035665,27377
00-0036159,27379
00-0035398,27380
00-0034548,27390
00-0034433,27413
00-0034750,27414
00-0035448,27436
00-0034148,27536
00-0035714,27582
00-0035128,27584
00-0034845,27589
00-0034721,27626
00-0036105,27699
00-0035206,27707
00-0034966,27732
00-0035179,27753
00-0035823,27766
00-0036124,27819
00-0037016,27822
00-0035218,27832
00-0034992,27844
00-0034938,27847
00-0034221,27875
00-0034281,27934
00-0036862,27948
00-0035903,27949
00-0035453,27965
00-0035266,28021
00-0036442,28022
00-0035948,28023
00-0036382,28025
00-0035869,28070
00-0036086,28071
00-0036262,28072
00-0036444,28074
00-0035678,28075
00-0036673,28079
00-0036359,28080
00-0036280,28081
00-0034797,28091
00-0036203,28092
00-0036366,28094
00-0035506,28100
00-0034161,28121
00-0035015,28134
00-0036273,28148
00-0036397,28149
00-0034278,28196
00-0035342,28219
00-0036355,28237
00-0035764,28238
00-0036338,28251
00-0035919,28270
00-0035382,28300
00-0036433,28301
00-0036040,28305
00-0035267,28307
00-0035026,28308
00-0034497,28309
00-0036227,28310
00-0035733,28316
00-0035477,28334
00-0034742,28341
00-0034994,28394
00-0035946,28430
00-0034387,28451
00-0034326,28474
00-0036365,28486
00-0036180,28488
00-0034767,28495
00-0034670,28564
00-0034068,28580
00-0034916,28584
00-0035038,28585
00-0035634,28605
00-0034922,28621
00-0034668,28653
00-0035850,28668
00-0034991,28671
00-0035307,28704
00-0036183,28729
00-0035372,28746
00-0034886,28766
00-0034396,28838
00-0035383,28844
00-0034277,28854
00-0034085,28870
00-0034133,28909
00-0035225,28936
00-0036085,28987
00-0034088,28990
00-0034286,28991
00-0035176,29027
00-0034522,29035
00-0035317,29038
00-0034869,29048
00-0036252,29049
00-0035163,29110
00-0035241,29113
00-0035403,29118
00-0035322,29141
00-0035157,29188
00-0034437,29214
00-0035141,29244
00-0034898,29246
00-0034714,29247
00-0035233,29250
00-0034137,29310
00-0036256,29314
00-0035181,29347
00-0035292,29367
00-0035439,29378
00-0035697,29407
00-0034115,29413
00-0034871,29427
00-0034787,29456
00-0035282,29466
00-0034445,29476
00-0034440,29539
00-0034319,29556
00-0035999,29571
00-0036620,29573
00-0034144,29577
00-0034794,29578
00-0036458,29601
00-0036277,29614
00-0034660,29622
00-0036294,29623
00-0035367,29686
00-0035319,29695
00-0034593,29726
00-0035577,29838
00-0034182,29930
00-0034933,29951
00-0034885,30007
00-0034946,30027
00-0035545,30032
00-0034117,30063
00-0035670,30076
00-0034112,30097
00-0035368,30126
00-0035489,30228
00-0034999,30242
00-0035272,30267
00-0036155,30298
00-0035757,30352
00-0034698,30366
00-0034865,30458
00-0035521,30462
00-0036619,30551
00-0035224,30633
00-0036882,30669
00-0034492,30687
00-0034543,30713
00-0035386,30737
00-0034159,30762
00-0034932,30778
00-0035396,30806
00-0034205,30845
00-0034193,30887
00-0034515,31078
00-0034262,31211
00-0034091,31342
00-0036119,31348
00-0034186,31454
00-0034024,31527
00-0035656,31534
00-0035018,31572
00-0034208,31615
00-0035008,31696
00-0034102,31698
00-0034484,31778
00-0034180,31840
00-0034788,31849
00-0033992,31892
00-0034809,31982
00-0034725,31983
00-0034894,32082
00-0035715,32342
00-0035726,32565
00-0035331,32587
00-0036138,32644
00-0034868,32654
00-0034124,32671
00-0034587,32708
00-0035146,32819
00-0036166,32989
00-0035889,33007
00-0036162,33010
00-0035675,33053
00-0034581,33068
00-0035101,33158
00-0035470,33180
00-0035443,33350
00-0035684,33356
00-0035216,33441
00-0035172,33464
00-0036791,33531
00-0036319,33541
00-0036045,33560
00-0034964,33565
00-0036320,33672
00-0036904,33693
00-0035677,33880
00-0034816,34001
00-0035864,34045
00-0034949,34050
00-0034843,34057
00-0035976,34061
00-0035255,34105
00-0036470,34130
00-0035414,34164
00-0036118,34207
00-0035150,34222
00-0034968,34247
00-0036918,34255
00-0035174,34280
00-0036384,34311
00-0036056,34321
00-0036468,34333
00-0035606,34388
00-0034280,34397
00-0036092,34412
00-0035457,34427
00-0035972,34449
00-0034349,34455
00-0036047,34463
00-0035359,34579
00-0036677,34622
00-0035520,34629
00-0036418,34632
00-0033984,34637
00-0035693,34646
00-0035716,34669
00-0034763,34693
00-0036353,34696
00-0035019,34698
00-0035827,34710
00-0035156,34735
00-0035435,34739
00-0034808,34761
00-0036298,34788
00-0033221,34807
00-0036229,34816
00-0034255,34845
00-0034291,34874
00-0035017,34876
00-0036145,34914
00-0035699,34918
00-0035125,34934
00-0034575,34985
00-0035246,35014
00-0035844,35096
00-0035657,35134
00-0035299,35170
00-0035365,35173
00-0033721,35179
00-0036305,35241
00-0035939,35299
00-0034961,35314
00-0034160,35381
00-0035276,35413
00-0034343,35460
00-0036067,35468
00-0036217,35517
00-0036350,35624
00-0036727,35639
00-0035845,35744
00-0035549,35771
00-0036167,35774
00-0036179,35806
00-0035804,35858
00-0035512,35859
00-0035689,35883
00-0035608,35938
00-0035668,35941
00-0034315,35977
00-0034556,35978
00-0035058,35985
00-0035741,35991
00-0036368,35997
00-0036413,36001
00-0035190,36038
00-0035222,36049
00-0036774,36101
00-0036189,36116
00-0034882,36117
00-0035193,36125
00-0035438,36240
00-0035531,36248
00-0036083,36271
00-0034634,36292
00-0035969,36337
00-0035507,36340
00-0036612,36344
00-0036029,36346
00-0035817,36419
00-0035540,36493
00-0036195,36501
00-0036140,36545
00-0034939,36551
00-0036246,36661
00-0036537,36668
00-0036076,36669
00-0035666,36800
00-0036455,36829
00-0035910,36851
00-0035455,36862
00-0036120,36925
00-0034873,36926
00-0035892,36957
00-0035820,36974
00-0035492,37023
00-0035829,37066
00-0036258,37070
00-0035486,37161
00-0035195,37171
00-0036234,37181
00-0035660,37213
00-0034940,37228
00-0035409,37279
00-0035509,37329
00-0035242,37347
00-0036143,37373
00-0036052,37397
00-0036024,37405
00-0035581,37438
00-0035000,37468
00-0035306,37479
00-0034388,37492
00-0034028,37496
00-0036440,37724
00-0033826,37997
00-0034034,38044
00-0034064,38062
00-0034748,38079
00-0034002,38173
00-0035251,38265
00-0035617,38268
00-0035593,38275
00-0034339,38276
00-0036457,38287
00-0035449,38297
00-0035320,38305
00-0033990,38309
00-0034416,38321
00-0033838,38329
00-0035228,38334
00-0035830,38339
00-0036629,38408
00-0034130,38426
00-0034669,38435
00-0035094,38461
00-0036403,38472
00-0034001,38497
00-0035315,38524
00-0034424,38526
00-0036381,38534
00-0035607,38540
00-0035444,38548
00-0036795,38549
00-0035686,38554
00-0034687,38555
00-0034520,38557
00-0034275,38558
00-0034746,38563
00-0035454,38565
00-0034523,38566
00-0034948,38567
00-0033336,38587
00-0035484,38702
00-0034495,38709
00-0034642,38723
00-0035611,38739
00-0034559,38754
00-0034162,38809
00-0033688,38837
00-0034626,38843
00-0035304,38844
00-0035350,38855
00-0035744,38864
00-0034020,38865
00-0036434,38876
00-0034390,38897
00-0034155,38924
00-0034405,38935
00-0033334,38941
00-0034989,38951
00-0035412,38956
00-0036960,38958
00-0034883,38976
00-0035076,39043
00-0034552,39093
00-0035085,39094
00-0034345,39137
00-0033513,39139
00-0035284,39140
00-0035587,39145
00-0035915,39255
00-0034402,39256
00-0035275,39258
00-0035149,39268
00-0034114,39316
00-0034550,39334
00-0035575,39342
00-0034541,39373
00-0034178,39377
00-0035461,39380
00-0033443,39381
00-0035363,39382
00-0034590,39383
00-0034436,39386
00-0035710,39395
00-0033435,39398
00-0035723,39415
00-0036036,39461
00-0034414,39462
00-0034466,39491
00-0035704,39517
00-0035302,39527
00-0035070,39533
00-0034654,39541
00-0035287,39587
00-0034256,39588
00-0034666,39604
00-0035338,39605
00-0034322,39669
00-0033995,39676
00-0033766,39739
00-0035309,39770
00-0035238,39805
00-0036723,39902
00-0035978,39931
00-0036837,39957
00-0035126,39967
00-0036928,39987
00-0036340,39993
00-0036331,40006
00-0036521,40045
00-0035442,40065
00-0036070,40087
00-0036142,40113
00-0035908,40117
00-0035988,40119
00-0036583,40148
00-0035650,40160
00-0034893,40196
00-0036188,40197
00-0036929,40216
00-0036825,40217
00-0036377,40221
00-0036819,40265
00-0035870,40285
00-0036389,40291
00-0035890,40292
00-0035826,40293
00-0036194,40294
00-0036264,40306
00-0037003,40313
00-0036251,40341
00-0036717,40356
00-0036766,40402
00-0036438,40411
00-0036536,40445
00-0035973,40448
00-0035057,40455
00-0036823,40457
00-0036560,40459
00-0035250,40485
00-0035860,40498
00-0035243,40555
00-0036654,40568
00-0036374,40588
00-0035825,40616
00-0036876,40630
00-0036522,40636
00-0036513,40648
00-0034156,40665
00-0036647,40689
00-0036297,40692
00-0036139,40693
00-0036806,40767
00-0035690,40799
00-0036718,40860
00-0036578,40903
00-0035229,40912
00-0036187,40951
00-0036603,40972
00-0034988,40973
00-0036749,40976
00-0036951,40988
00-0036694,41029
00-0035992,41117
00-0036833,41123
00-0036295,41141
00-0036376,41178
00-0036610,41179
00-0036830,41183
00-0035664,41193
00-0035773,41231
00-0035934,41247
00-0036750,41248
00-0036708,41285
00-0036759,41336
00-0036399,41339
00-0036796,41341
00-0035709,41350
00-0035289,41401
00-0034426,41406
00-0035463,41421
00-0036890,41448
00-0036566,41457
00-0036131,41471
00-0034978,41482
00-0036852,41497
00-0036483,41530
00-0036123,41533
00-0036655,41583
00-0036663,41585
00-0036797,41603
00-0036859,41626
00-0035629,41651
00-0036380,41662
00-0035237,41665
00-0036906,41668
00-0036977,41696
00-0035474,41706
00-0037002,41712
00-0035679,41714
00-0036369,41715
00-0036784,41743
00-0036631,41746
00-0036930,41761
00-0035364,41770
00-0036653,41795
00-0036437,41813
00-0036361,41817
00-0035361,41818
00-0036571,41838
00-0036838,41846
00-0037010,41851
00-0035832,41855
00-0036342,41878
00-0035232,41897
00-0036391,41924
00-0036423,41933
00-0036826,41946
00-0035695,41968
00-0036327,41973
00-0036783,41974
00-0035259,42018
00-0036741,42058
00-0034970,42060
00-0034420,42062
00-0036810,42109
00-0034365,42130
00-0036439,42134
00-0036523,42174
00-0036106,42189
00-0036782,42194
00-0036510,42196
00-0035819,42198
00-0035230,42200
00-0036990,42208
00-0036598,42212
00-0035500,42237
00-0035406,42247
00-0036429,42257
00-0036032,42266
00-0036628,42275
00-0036219,42295
00-0036976,42296
00-0036326,42312
00-0036241,42313
00-0036731,42322
00-0036772,42326
00-0035002,42338
00-0034297,42345
00-0036627,42349
00-0036887,42353
00-0035644,42388
00-0034526,42401
00-0036834,42411
00-0034945,42414
00-0036000,42425
00-0036878,42447
00-0036716,42449
00-0036356,42451
00-0036897,42465
00-0036395,42467
00-0036330,42472
00-0036411,42475
00-0036938,42495
00-0036645,42496
00-0036240,42512
00-0036400,42516
00-0036306,42544
00-0035961,42548
00-0036524,42572
00-0036763,42607
00-0036764,42631
00-0036401,42632
00-0036428,42659
00-0036744,42663
00-0035140,42683
00-0036779,42701
00-0036699,42707
00-0036982,42718
00-0035717,42741
00-0036942,42754
00-0036809,42756
00-0034591,42781
00-0035513,42782
00-0036666,42806
00-0036419,42845
00-0035879,42867
00-0036950,42873
00-0036299,42883
00-0036416,42894
00-0036807,42903
00-0034967,42905
00-0036678,42913
00-0036127,42930
00-0036533,42938
00-0034884,42965
00-0036341,42993
00-0035899,43000
00-0036952,43021
00-0034471,43029
00-0034573,43034
00-0036221,43049
00-0035808,43058
00-0036789,43059
00-0036420,43069
00-0036656,43073
00-0036243,43076
00-0035707,43089
00-0036812,43158
00-0036293,43179
00-0035144,43190
00-0036961,43196
00-0035895,43250
00-0035638,43254
00-0035911,43287
00-0036888,43291
00-0036667,43308
00-0036087,43336
00-0036547,43369
00-0036840,43392
00-0036348,43395
00-0036511,43421
00-0036868,43427
00-0036562,43449
00-0036385,43467
00-0036402,43498
00-0036648,43500
00-0035824,43502
00-0036333,43507
00-0036831,43511
00-0036164,43524
00-0035995,43528
00-0036680,43550
00-0036037,43580
00-0036557,43678
00-0036954,43679
00-0034230,43695
00-0036845,43734
00-0035643,43742
00-0036761,43743
00-0036686,43747
00-0036216,43751
00-0036209,43811
00-0036544,43822
00-0035188,43823
00-0035900,43856
00-0036090,43858
00-0036220,43883
00-0036609,43915
00-0036958,43922
00-0035783,43958
00-0037007,43974
00-0036379,43982
00-0035236,44027
00-0035841,44035
00-0036949,44047
00-0035916,44081
00-0036911,44131
00-0036575,44146
00-0036249,44152
00-0036570,44160
00-0036505,44173
00-0036664,44184
00-0036404,44198
00-0035718,44216
00-0036725,44299
00-0036130,44304
00-0036553,44320
00-0035874,44361
00-0036695,44363
00-0035528,44383
00-0036864,44389
00-0036843,44416
00-0035370,44429
00-0036002,44440
00-0036462,44443
00-0035822,44473
00-0034375,44485
00-0036373,44515
00-0035247,44519
00-0035713,44522
00-0036289,44526
00-0034564,44545
00-0036335,44550
00-0036788,44570
00-0036213,44582
00-0035579,44583
00-0035944,44597
00-0034638,44610
00-0036371,44614
00-0035281,44615
00-0034941,44663
00-0036028,44722
00-0034411,44771
00-0034379,44802
00-0036230,44820
00-0035099,44889
00-0034128,44891
00-0035208,44920
00-0035451,44949
00-0035258,44959
00-0034428,44980
00-0035373,44987
00-0035187,45038
00-0034443,45093
00-0035384,45110
00-0034644,45239
00-0035614,45251
00-0036421,45255
00-0035862,45258
00-0036431,45326
00-0034976,45376
00-0035538,45378
00-0036541,45380
00-0035134,45388
00-0034370,45416
00-0036310,45419
00-0036917,45464
00-0035563,45497
00-0035928,45507
00-0034785,45547
00-0034017,45558
00-0035106,45568
00-0034347,45576
00-0034239,45578
00-0034896,45591
00-0034658,45599
00-0034142,45600
00-0035310,45629
00-0036987,45644
00-0034149,45660
00-0034457,45662
00-0034238,45663
00-0034358,45664
00-0033413,45671
00-0033373,45675
00-0033331,45689
00-0034253,45691
00-0036278,45693
00-0034565,45695
00-0034890,45705
00-0035212,45711
00-0035685,45719
00-0034551,45727
00-0034432,45731
00-0034427,45732
00-0035628,45734
00-0034799,45741
00-0036078,45742
00-0034838,45747
00-0036208,45749
00-0034971,45752
00-0034597,45753
00-0035551,45764
00-0036033,45767
00-0035537,45769
00-0035291,45775
00-0034791,45783
00-0034844,45791
00-0034596,45802
00-0035268,45810
00-0034972,45817
00-0035013,45826
00-0036435,45828
00-0036860,45835
00-0033515,45841
00-0034681,45851
00-0035912,45854
00-0035594,45859
00-0034624,45861
00-0034975,45865
00-0036450,45866
00-0034007,45898
00-0035184,45903
00-0034995,45913
00-0035311,45914
00-0035376,45926
00-0034378,45932
00-0035273,45934
00-0033348,45938
00-0034535,45939
00-0035569,45943
00-0034632,45948
00-0035700,45953
00-0035217,45954
00-0036027,45958
00-0033349,45964
00-0034870,45966
00-0035583,45974
00-0035835,45980
00-0035209,45985
00-0035043,45989
00-0034621,45993
00-0034679,45996
00-0035427,46004
00-0035588,46013
00-0036171,46014
00-0034184,46027
00-0035400,46035
00-0035424,46037
00-0033419,46038
00-0035571,46039
00-0035005,46040
00-0034833,46048
00-0035065,46057
00-0034448,46073
00-0035468,46082
00-0034118,46084
00-0035117,46085
00-0035263,46087
00-0035407,46090
00-0034254,46092
00-0034804,46104
00-0033219,46117
00-0033391,46129
00-0034399,46131
00-0036325,46139
00-0035036,46142
00-0035395,46157
00-0035558,46165
00-0034080,46167
00-0035724,46178
00-0036392,46179
00-0034346,46180
00-0034582,46194
00-0036066,46201
00-0034352,46216
00-0034924,46217
00-0035112,46219
00-0034722,46221
00-0034585,46225
00-0034729,46226
00-0034752,46227
00-0035431,46231
00-0035698,46232
00-0035416,46233
00-0036785,46235
00-0033676,46238
00-0034513,46243
00-0034957,46247
00-0034803,46249
00-0034958,46252
00-0035694,46254
00-0034231,46268
00-0036163,46271
00-0034847,46275
00-0036347,46282
00-0035515,46284
00-0034261,46290
00-0035252,46297
00-0035526,46298
00-0035355,46301
00-0034768,46302
00-0033383,46317
00-0035066,46318
00-0033816,46319
00-0034021,46322
00-0033827,46330
00-0033426,46332
00-0034824,46333
00-0035220,46335
00-0035152,46342
00-0034459,46350
00-0034820,46370
00-0034817,46375
00-0035502,46378
00-0034126,46387
00-0033458,46396
00-0035037,46399
00-0035100,46401
00-0034796,46416
00-0034732,46420
00-0035652,46426
00-0034044,46437
00-0035752,46440
00-0034311,46441
00-0036226,46444
00-0035898,46445
00-0035993,46448
00-0034369,46452
00-0034401,46453
00-0034899,46454
00-0035010,46458
00-0036022,46465
00-0035356,46481
00-0034955,46487
00-0035283,46501
00-0035040,46508
00-0036245,46513
00-0034438,46517
00-0034855,46518
00-0034131,46540
00-0034608,46542
00-0033999,46560
00-0034771,46569
00-0034531,46580
00-0034412,46586
00-0034574,46594
00-0034558,46597
00-0034857,46601
00-0035812,46603
00-0035077,46604
00-0034849,46610
00-0035536,46618
00-0034417,46647
00-0034579,46666
00-0035105,46668
00-0034929,46669
00-0034165,46673
00-0035336,46676
00-0034212,46682
00-0035630,46692
00-0033777,46694
00-0033667,46707
00-0036339,46735
00-0033446,46744
00-0036236,46752
00-0035389,46763
00-0035333,46782
00-0034963,46788
00-0034836,46794
00-0034762,46795
00-0035323,46801
00-0033345,46807
00-0035649,46808
00-0035274,46815
00-0035093,46832
00-0034097,46833
00-0035132,46840
00-0034628,46843
00-0035007,46846
00-0035743,46848
00-0034158,46854
00-0034690,46856
00-0033346,46857
00-0034937,46859
00-0034076,46875
00-0035335,46883
00-0034546,46885
00-0034664,46887
00-0035578,46897
00-0034289,46904
00-0035235,46912
00-0034505,46918
00-0034542,46920
00-0036048,46921
00-0034456,46936
00-0033437,46940
00-0034187,46946
00-0035504,46948
00-0034951,46951
00-0034269,46953
00-0034508,46960
00-0035245,46961
00-0034250,46976
00-0035003,46978
00-0034380,46980
00-0033414,46987
00-0035051,46989
00-0035517,47000
00-0036367,47004
00-0035702,47008
00-0034759,47013
00-0034470,47015
00-0035061,47018
00-0035295,47019
00-0034188,47025
00-0035852,47033
00-0036332,47034
00-0034557,47039
00-0034981,47043
00-0035975,47044
00-0034364,47050
00-0033374,47053
00-0035127,47058
00-0035109,47071
00-0035671,47081
00-0035249,47083
00-0035034,47096
00-0035539,47119
00-0034959,47121
00-0035436,47123
00-0034270,47124
00-0034169,47131
00-0034640,47133
00-0035067,47147
00-0033338,47149
00-0035025,47150
00-0034829,47153
00-0033680,47163
00-0034766,47164
00-0036597,47165
00-0034026,47169
00-0034292,47171
00-0034672,47173
00-0034494,47181
00-0035553,47186
00-0036023,47191
00-0034783,47197
00-0034491,47198
00-0034472,47202
00-0034532,47206
00-0033332,47207
00-0034022,47210
00-0035787,47214
00-0035308,47216
00-0035771,47234
00-0034611,47243
00-0034863,47249
00-0034798,47257
00-0035631,47259
00-0034225,47265
00-0034795,47268
00-0034563,47269
00-0034351,47272
00-0036005,47282
00-0036129,47286
00-0034830,47294
00-0033341,47296
00-0034331,47297
00-0034101,47298
00-0034306,47299
00-0034383,47304
00-0035428,47307
00-0035603,47311
00-0035958,47316
00-0034146,47321
00-0034439,47327
00-0034393,47333
00-0036424,47338
00-0036215,47339
00-0035009,47344
00-0035914,47348
00-0035345,47358
00-0034040,47359
00-0034619,47367
00-0036692,47378
00-0034699,47385
00-0036173,47412
00-0034054,47417
00-0034214,47430
00-0034753,47436
00-0034106,47437
00-0036415,47447
00-0035527,47448
00-0034592,47450
00-0035479,47454
00-0035460,47458
00-0034960,47468
00-0034653,47477
00-0035298,47481
00-0034709,47498
00-0034081,47508
00-0034983,47509
00-0034004,47515
00-0034618,47518
00-0035987,47537
00-0034578,47542
00-0034775,47546
00-0034307,47561
00-0033772,47578
00-0035605,47580
00-0034512,47593
00-0035984,47621
00-0033409,47632
00-0033991,47639
00-0033411,47655
00-0035296,47662
00-0036527,47663
00-0035325,47666
00-0034652,47669
00-0034862,47673
00-0034667,47687
00-0034733,47688
00-0034366,47698
00-0034777,47702
00-0035090,47725
00-0034087,47731
00-0033223,47733
00-0036762,47741
00-0036250,47743
00-0034330,47753
00-0034927,47767
00-0034220,47774
00-0034083,47781
00-0034244,47784
00-0035200,47788
00-0034647,47790
00-0034100,47791
00-0034676,47792
00-0036255,47800
00-0034761,47804
00-0036254,47808
00-0034272,47809
00-0034196,47813
00-0033417,47814
00-0035610,47819
00-0035998,47826
00-0035121,47846
00-0034561,47847
00-0035475,47858
00-0036182,47861
00-0035640,47864
00-0035006,47882
00-0033722,47887
00-0034407,47895
00-0035491,47896
00-0034132,47900
00-0035876,47901
00-0035074,47906
00-0034104,47908
00-0035450,47912
00-0035935,47918
00-0035114,47919
00-0035529,47928
00-0035297,47931
00-0035590,47933
00-0035639,47940
00-0035313,47946
00-0033402,47949
00-0035548,47959
00-0034419,47961
00-0035769,47964
00-0034279,47967
00-0033222,47970
00-0034528,47983
00-0034859,47991
00-0033983,47993
00-0035602,47996
00-0033717,47997
00-0035031,48004
00-0034206,48008
00-0036125,48012
00-0034317,48017
00-0034487,48021
00-0035592,48023
00-0036259,48027
00-0033773,48033
00-0034646,48036
00-0036133,48037
00-0034222,48048
00-0036427,48054
00-0035510,48055
00-0033407,48073
00-0034867,48078
00-0033815,48079
00-0035341,48080
00-0034035,48081
00-0035417,48082
00-0035154,48087
00-0034170,48088
00-0034267,48097
00-0034243,48100
00-0034772,48101
00-0034367,48103
00-0035621,48107
00-0035399,48110
00-0034860,48113
00-0034027,48114
00-0034943,48115
00-0034861,48120
00-0036034,48124
00-0034521,48135
00-0034103,48141
00-0035120,48143
00-0035164,48152
00-0034353,48160
00-0034633,48162
00-0034348,48164
00-0034418,48170
00-0034395,48181
00-0034273,48182
00-0034965,48186
00-0034686,48192
00-0034271,48202
00-0033516,48206
00-0035703,48209
00-0035385,48211
00-0035207,48212
00-0035374,48213
00-0034888,48219
00-0034442,48223
00-0034765,48228
00-0035659,48229
00-0034510,48230
00-0034980,48233
00-0036309,48236
00-0034837,48262
00-0034038,48265
00-0034827,48267
00-0034878,48271
00-0035719,48274
00-0034072,48275
00-0033669,48285
00-0035624,48297
00-0034141,48301
00-0036526,48304
00-0034207,48309
00-0034268,48316
00-0035676,48327
00-0036228,48329
00-0035589,48331
00-0034245,48333
00-0034462,48334
00-0034928,48341
00-0036111,48344
00-0034258,48345
00-0033693,48353
00-0035651,48362
00-0035493,48368
00-0035572,48369
00-0035600,48374
00-0034511,48376
00-0034371,48386
00-0034602,48387
00-0033776,48388
00-0034264,48400
00-0034320,48404
00-0035254,48405
00-0036224,48407
00-0036378,48415
00-0035314,48426
00-0035046,48427
00-0034620,48436
00-0034612,48452
00-0036351,48455
00-0034834,48457
00-0034223,48459
00-0035113,48465
00-0035135,48467
00-0035324,48473
00-0034359,48475
00-0034463,48487
00-0035591,48498
00-0035402,48500
00-0034650,48510
00-0034724,48511
00-0035654,48523
00-0034879,48525
00-0034832,48526
00-0034036,48527
00-0035476,48531
00-0035622,48536
00-0035708,48538
00-0036160,48547
00-0034157,48552
00-0034404,48553
00-0034373,48557
00-0036465,48558
00-0034770,48565
00-0034954,48567
00-0034588,48575
00-0033718,48582
00-0035328,48584
00-0034012,48586
00-0033686,48594
00-0034828,48600
00-0034185,48604
00-0034166,48606
00-0035110,48633
00-0034338,48637
00-0035312,48638
00-0035421,48652
00-0035802,48659
00-0036352,48662
00-0035518,48665
00-0036568,48676
00-0034283,48684
00-0034782,48690
00-0036093,48692
00-0034583,48695
00-0034333,48698
00-0035667,48706
00-0035004,48713
00-0035566,48717
00-0034984,48718
00-0036191,48721
00-0034774,48727
00-0034831,48731
00-0034246,48732
00-0034568,48737
00-0036291,48741
00-0034842,48753
00-0034461,48759
00-0033668,48790
00-0034138,48791
00-0034363,48815
00-0033673,48816
00-0034290,48818
00-0035636,48822
00-0034321,48826
00-0034134,48833
00-0033768,48845
00-0033456,48849
00-0035541,48850
00-0033598,48856
00-0033376,48862
00-0034627,48864
00-0033771,48872
00-0034848,48873
00-0034251,48874
00-0034234,48875
00-0034318,48889
00-0033726,48891
00-0033325,48901
00-0035423,48922
00-0033690,48928
00-0034215,48931
00-0034985,48933
00-0034665,48934
00-0034325,48935
00-0034677,48940
00-0034477,48941
00-0034089,48946
00-0035565,48952
00-0035260,48953
00-0034773,48956
00-0034482,48964
00-0034397,48966
00-0035334,48981
00-0035348,48982
00-0036430,48988
00-0034284,48991
00-0034125,48993
00-0035669,49012
00-0034841,49014
00-0034801,49023
00-0035878,49028
00-0035288,49037
00-0034671,49041
00-0034476,49046
00-0034361,49048
00-0035211,49054
00-0034756,49059
00-0034600,49063
00-0034566,49064
00-0035576,49066
00-0036343,49073
00-0035555,49074
00-0035508,49084
00-0034153,49085
00-0035609,49103
00-0035705,49116
00-0034726,49120
00-0033675,49127
00-0034527,49132
00-0034217,49136
00-0033440,49137
00-0034252,49138
00-0034615,49150
00-0034111,49154
00-0034136,49155
00-0035950,49159
00-0034675,49162
00-0034614,49166
00-0034490,49167
00-0034263,49178
00-0034248,49190
00-0034374,49196
00-0033447,49204
00-0034779,49206
00-0035534,49217
00-0035020,49231
00-0034098,49234
00-0034540,49255
00-0034334,49260
00-0034335,49263
00-0035378,49268
00-0034467,49274
00-0033819,49282
00-0033389,49298
00-0035979,49299
00-0035147,49329
00-0034778,49335
00-0034701,49337
00-0033370,49338
00-0034641,49339
00-0036307,49346
00-0034603,49348
00-0034468,49349
00-0034728,49350
00-0034105,49351
00-0035142,49352
00-0034337,49354
00-0034780,49355
00-0033405,49357
00-0034123,49361
00-0034329,49365
00-0034145,49368
00-0035253,49371
00-0034086,49372
00-0034356,49377
00-0034093,49378
00-0034071,49379
00-0036304,49381
00-0035339,49390
00-0035155,49394
00-0035357,49395
00-0034355,49397
00-0035422,49401
00-0035305,49407
00-0035301,49408
00-0034814,49414
00-0035214,49422
00-0034998,49431
00-0035880,49432
00-0035069,49433
00-0036253,49434
00-0034990,49446
00-0033987,49450
00-0033390,49453
00-0034435,49454
00-0035499,49466
00-0034224,49474
00-0035197,49482
00-0036405,49490
00-0036687,49501
00-0034683,49507
00-0034376,49511
00-0034996,49512
00-0035285,49515
00-0034046,49518
00-0036589,49535
00-0036084,49537
00-0036077,49545
00-0033671,49551
00-0033333,49554
00-0034856,49558
00-0036329,49560
00-0035637,49564
00-0035696,49569
00-0035485,49572
00-0033369,49579
00-0034547,49584
00-0035071,49588
00-0035927,49589
00-0033330,49591
00-0034657,49601
00-0035248,49605
00-0034723,49607
00-0034394,49636
00-0034702,49638
00-0033998,49641
00-0034906,49643
00-0033678,49669
00-0034444,49674
00-0035419,49677
00-0033385,49679
00-0036314,49681
00-0034846,49684
00-0035627,49691
00-0034580,49695
00-0034682,49699
00-0034336,49706
00-0035016,49714
00-0034518,49716
00-0034956,49722
00-0034458,49729
00-0036606,49749
00-0036346,49751
00-0035286,49753
00-0035103,49757
00-0035392,49760
00-0034460,49761
00-0035680,49779
00-0035166,49792
00-0035615,49805
00-0034931,49816
00-0034403,49817
00-0034282,49818
00-0034410,49825
00-0034431,49834
00-0034881,49836
00-0035533,49840
00-0034167,49842
00-0035326,49864
00-0035107,49870
00-0035115,49887
00-0034880,49890
00-0033380,49893
00-0034800,49894
00-0034866,49906
00-0035391,49917
00-0034586,49918
00-0034810,49935
00-0034517,49938
00-0034434,49940
00-0035332,49948
00-0035674,49949
00-0035796,49963
00-0034818,49970
00-0035501,49971
00-0034630,49983
00-0035618,49989
00-0034082,49990
00-0035362,49991
00-0035720,49994
00-0033436,50004
00-0035985,50012
00-0035096,50015
00-0034122,50032
